year,date,phase,game_id,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,lambda_home,lambda_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,diff_home,diff_draw,diff_away,model_pred_home,model_pred_away,model_prediction,model_expected_pts,model_decision_margin,model_second_pred_home,model_second_pred_away,model_second_prediction,model_second_expected_pts,model_points,blend00_pred_home,blend00_pred_away,blend00_prediction,blend00_expected_pts,blend00_decision_margin,blend00_points,blend00_second_prediction,blend00_second_pred_home,blend00_second_pred_away,blend00_second_expected_pts,blend005_pred_home,blend005_pred_away,blend005_prediction,blend005_expected_pts,blend005_decision_margin,blend005_points,blend005_second_prediction,blend005_second_pred_home,blend005_second_pred_away,blend005_second_expected_pts,blend01_pred_home,blend01_pred_away,blend01_prediction,blend01_expected_pts,blend01_decision_margin,blend01_points,blend01_second_prediction,blend01_second_pred_home,blend01_second_pred_away,blend01_second_expected_pts,blend015_pred_home,blend015_pred_away,blend015_prediction,blend015_expected_pts,blend015_decision_margin,blend015_points,blend015_second_prediction,blend015_second_pred_home,blend015_second_pred_away,blend015_second_expected_pts,blend02_pred_home,blend02_pred_away,blend02_prediction,blend02_expected_pts,blend02_decision_margin,blend02_points,blend02_second_prediction,blend02_second_pred_home,blend02_second_pred_away,blend02_second_expected_pts,blend025_pred_home,blend025_pred_away,blend025_prediction,blend025_expected_pts,blend025_decision_margin,blend025_points,blend025_second_prediction,blend025_second_pred_home,blend025_second_pred_away,blend025_second_expected_pts,blend03_pred_home,blend03_pred_away,blend03_prediction,blend03_expected_pts,blend03_decision_margin,blend03_points,blend03_second_prediction,blend03_second_pred_home,blend03_second_pred_away,blend03_second_expected_pts,blend035_pred_home,blend035_pred_away,blend035_prediction,blend035_expected_pts,blend035_decision_margin,blend035_points,blend035_second_prediction,blend035_second_pred_home,blend035_second_pred_away,blend035_second_expected_pts,blend04_pred_home,blend04_pred_away,blend04_prediction,blend04_expected_pts,blend04_decision_margin,blend04_points,blend04_second_prediction,blend04_second_pred_home,blend04_second_pred_away,blend04_second_expected_pts,blend045_pred_home,blend045_pred_away,blend045_prediction,blend045_expected_pts,blend045_decision_margin,blend045_points,blend045_second_prediction,blend045_second_pred_home,blend045_second_pred_away,blend045_second_expected_pts,blend05_pred_home,blend05_pred_away,blend05_prediction,blend05_expected_pts,blend05_decision_margin,blend05_points,blend05_second_prediction,blend05_second_pred_home,blend05_second_pred_away,blend05_second_expected_pts,blend055_pred_home,blend055_pred_away,blend055_prediction,blend055_expected_pts,blend055_decision_margin,blend055_points,blend055_second_prediction,blend055_second_pred_home,blend055_second_pred_away,blend055_second_expected_pts,blend06_pred_home,blend06_pred_away,blend06_prediction,blend06_expected_pts,blend06_decision_margin,blend06_points,blend06_second_prediction,blend06_second_pred_home,blend06_second_pred_away,blend06_second_expected_pts,blend065_pred_home,blend065_pred_away,blend065_prediction,blend065_expected_pts,blend065_decision_margin,blend065_points,blend065_second_prediction,blend065_second_pred_home,blend065_second_pred_away,blend065_second_expected_pts,blend07_pred_home,blend07_pred_away,blend07_prediction,blend07_expected_pts,blend07_decision_margin,blend07_points,blend07_second_prediction,blend07_second_pred_home,blend07_second_pred_away,blend07_second_expected_pts,blend075_pred_home,blend075_pred_away,blend075_prediction,blend075_expected_pts,blend075_decision_margin,blend075_points,blend075_second_prediction,blend075_second_pred_home,blend075_second_pred_away,blend075_second_expected_pts,blend08_pred_home,blend08_pred_away,blend08_prediction,blend08_expected_pts,blend08_decision_margin,blend08_points,blend08_second_prediction,blend08_second_pred_home,blend08_second_pred_away,blend08_second_expected_pts,blend085_pred_home,blend085_pred_away,blend085_prediction,blend085_expected_pts,blend085_decision_margin,blend085_points,blend085_second_prediction,blend085_second_pred_home,blend085_second_pred_away,blend085_second_expected_pts,blend09_pred_home,blend09_pred_away,blend09_prediction,blend09_expected_pts,blend09_decision_margin,blend09_points,blend09_second_prediction,blend09_second_pred_home,blend09_second_pred_away,blend09_second_expected_pts,blend095_pred_home,blend095_pred_away,blend095_prediction,blend095_expected_pts,blend095_decision_margin,blend095_points,blend095_second_prediction,blend095_second_pred_home,blend095_second_pred_away,blend095_second_expected_pts,blend10_pred_home,blend10_pred_away,blend10_prediction,blend10_expected_pts,blend10_decision_margin,blend10_points,blend10_second_prediction,blend10_second_pred_home,blend10_second_pred_away,blend10_second_expected_pts
2014,2014-06-29T13:00:00-03:00,8,51,Netherlands,Mexico,2,1,0.477824,0.283207,0.238969,1.378,0.8918,0.453677,0.288999,0.257324,0.024148,home,home,False,0.024148,-0.005792,-0.018355,2,0,2-0,0.761482,0.007015,1,0,1-0,0.754467,2,2.0,0.0,2-0,0.723072,0.006661,2.0,1-0,1.0,0.0,0.716411,2.0,0.0,2-0,0.724996,0.006679,2.0,1-0,1.0,0.0,0.718317,2.0,0.0,2-0,0.72692,0.006696,2.0,1-0,1.0,0.0,0.720224,2.0,0.0,2-0,0.728845,0.006714,2.0,1-0,1.0,0.0,0.72213,2.0,0.0,2-0,0.730769,0.006732,2.0,1-0,1.0,0.0,0.724037,2.0,0.0,2-0,0.732693,0.00675,2.0,1-0,1.0,0.0,0.725944,2.0,0.0,2-0,0.734618,0.006767,2.0,1-0,1.0,0.0,0.72785,2.0,0.0,2-0,0.736542,0.006785,2.0,1-0,1.0,0.0,0.729757,2.0,0.0,2-0,0.738466,0.006803,2.0,1-0,1.0,0.0,0.731664,2.0,0.0,2-0,0.740391,0.006821,2.0,1-0,1.0,0.0,0.73357,2.0,0.0,2-0,0.742315,0.006838,2.0,1-0,1.0,0.0,0.735477,2.0,0.0,2-0,0.744239,0.006856,2.0,1-0,1.0,0.0,0.737383,2.0,0.0,2-0,0.746164,0.006874,2.0,1-0,1.0,0.0,0.73929,2.0,0.0,2-0,0.748088,0.006891,2.0,1-0,1.0,0.0,0.741197,2.0,0.0,2-0,0.750012,0.006909,2.0,1-0,1.0,0.0,0.743103,2.0,0.0,2-0,0.751937,0.006927,2.0,1-0,1.0,0.0,0.74501,2.0,0.0,2-0,0.753861,0.006945,2.0,1-0,1.0,0.0,0.746917,2.0,0.0,2-0,0.755785,0.006962,2.0,1-0,1.0,0.0,0.748823,2.0,0.0,2-0,0.75771,0.00698,2.0,1-0,1.0,0.0,0.75073,2.0,0.0,2-0,0.759634,0.006998,2.0,1-0,1.0,0.0,0.752636,2.0,0.0,2-0,0.761558,0.007016,2.0,1-0,1.0,0.0,0.754543
2014,2014-06-29T17:00:00-03:00,8,52,Costa Rica,Greece,1,1,0.24286,0.332896,0.424244,0.7227,1.0548,0.360484,0.309795,0.32972,0.117624,away,home,True,-0.117624,0.0231,0.094524,0,1,0-1,0.772681,0.092378,0,2,0-2,0.680303,0,1.0,0.0,1-0,0.711016,0.078912,0.0,0-0,0.0,0.0,0.632104,1.0,0.0,1-0,0.699416,0.064955,0.0,0-0,0.0,0.0,0.634461,1.0,0.0,1-0,0.687816,0.050999,0.0,0-0,0.0,0.0,0.636818,1.0,0.0,1-0,0.676216,0.037042,0.0,0-0,0.0,0.0,0.639174,1.0,0.0,1-0,0.664616,0.023085,0.0,0-0,0.0,0.0,0.641531,1.0,0.0,1-0,0.653016,0.009128,0.0,0-0,0.0,0.0,0.643888,0.0,1.0,0-1,0.652181,0.005937,0.0,0-0,0.0,0.0,0.646244,0.0,1.0,0-1,0.660789,0.012188,0.0,0-0,0.0,0.0,0.648601,0.0,1.0,0-1,0.669397,0.01844,0.0,0-0,0.0,0.0,0.650958,0.0,1.0,0-1,0.678005,0.024691,0.0,0-0,0.0,0.0,0.653314,0.0,1.0,0-1,0.686613,0.030942,0.0,0-0,0.0,0.0,0.655671,0.0,1.0,0-1,0.695221,0.037194,0.0,0-0,0.0,0.0,0.658028,0.0,1.0,0-1,0.703829,0.043445,0.0,0-0,0.0,0.0,0.660384,0.0,1.0,0-1,0.712437,0.049696,0.0,0-0,0.0,0.0,0.662741,0.0,1.0,0-1,0.721045,0.055948,0.0,0-0,0.0,0.0,0.665098,0.0,1.0,0-1,0.729653,0.062199,0.0,0-0,0.0,0.0,0.667454,0.0,1.0,0-1,0.738261,0.06845,0.0,0-0,0.0,0.0,0.669811,0.0,1.0,0-1,0.746869,0.074702,0.0,0-0,0.0,0.0,0.672168,0.0,1.0,0-1,0.755477,0.080953,0.0,0-0,0.0,0.0,0.674524,0.0,1.0,0-1,0.764085,0.087204,0.0,0-0,0.0,0.0,0.676881,0.0,1.0,0-1,0.772694,0.09238,0.0,0-2,0.0,2.0,0.680314
2014,2014-06-30T13:00:00-03:00,8,53,France,Nigeria,2,0,0.504798,0.299632,0.19557,1.2861,0.6883,0.690027,0.203578,0.106394,0.185229,home,home,False,-0.185229,0.096054,0.089175,1,0,1-0,0.854075,0.040618,2,0,2-0,0.813458,1,1.0,0.0,1-0,1.167538,0.055525,1.0,2-0,2.0,0.0,1.112013,1.0,0.0,1-0,1.151867,0.05478,1.0,2-0,2.0,0.0,1.097087,1.0,0.0,1-0,1.136197,0.054035,1.0,2-0,2.0,0.0,1.082162,1.0,0.0,1-0,1.120526,0.053289,1.0,2-0,2.0,0.0,1.067237,1.0,0.0,1-0,1.104855,0.052544,1.0,2-0,2.0,0.0,1.052311,1.0,0.0,1-0,1.089185,0.051799,1.0,2-0,2.0,0.0,1.037386,1.0,0.0,1-0,1.073514,0.051054,1.0,2-0,2.0,0.0,1.022461,1.0,0.0,1-0,1.057844,0.050308,1.0,2-0,2.0,0.0,1.007536,1.0,0.0,1-0,1.042173,0.049563,1.0,2-0,2.0,0.0,0.99261,1.0,0.0,1-0,1.026503,0.048818,1.0,2-0,2.0,0.0,0.977685,1.0,0.0,1-0,1.010832,0.048073,1.0,2-0,2.0,0.0,0.96276,1.0,0.0,1-0,0.995162,0.047327,1.0,2-0,2.0,0.0,0.947834,1.0,0.0,1-0,0.979491,0.046582,1.0,2-0,2.0,0.0,0.932909,1.0,0.0,1-0,0.963821,0.045837,1.0,2-0,2.0,0.0,0.917984,1.0,0.0,1-0,0.94815,0.045092,1.0,2-0,2.0,0.0,0.903058,1.0,0.0,1-0,0.932479,0.044346,1.0,2-0,2.0,0.0,0.888133,1.0,0.0,1-0,0.916809,0.043601,1.0,2-0,2.0,0.0,0.873208,1.0,0.0,1-0,0.901138,0.042856,1.0,2-0,2.0,0.0,0.858283,1.0,0.0,1-0,0.885468,0.042111,1.0,2-0,2.0,0.0,0.843357,1.0,0.0,1-0,0.869797,0.041365,1.0,2-0,2.0,0.0,0.828432,1.0,0.0,1-0,0.854127,0.04062,1.0,2-0,2.0,0.0,0.813507
2014,2014-06-30T17:00:00-03:00,8,54,Germany,Algeria,2,1,0.762491,0.156429,0.08108,2.4782,0.6887,0.744773,0.16822,0.087007,0.017719,home,home,False,0.017719,-0.011792,-0.005927,2,0,2-0,1.107289,0.035165,3,0,3-0,1.072124,2,2.0,0.0,2-0,1.085939,0.034487,2.0,3-0,3.0,0.0,1.051452,2.0,0.0,2-0,1.087231,0.034528,2.0,3-0,3.0,0.0,1.052703,2.0,0.0,2-0,1.088523,0.034569,2.0,3-0,3.0,0.0,1.053954,2.0,0.0,2-0,1.089815,0.03461,2.0,3-0,3.0,0.0,1.055204,2.0,0.0,2-0,1.091106,0.034651,2.0,3-0,3.0,0.0,1.056455,2.0,0.0,2-0,1.092398,0.034692,2.0,3-0,3.0,0.0,1.057706,2.0,0.0,2-0,1.09369,0.034733,2.0,3-0,3.0,0.0,1.058957,2.0,0.0,2-0,1.094982,0.034774,2.0,3-0,3.0,0.0,1.060207,2.0,0.0,2-0,1.096273,0.034815,2.0,3-0,3.0,0.0,1.061458,2.0,0.0,2-0,1.097565,0.034856,2.0,3-0,3.0,0.0,1.062709,2.0,0.0,2-0,1.098857,0.034897,2.0,3-0,3.0,0.0,1.06396,2.0,0.0,2-0,1.100149,0.034938,2.0,3-0,3.0,0.0,1.06521,2.0,0.0,2-0,1.101441,0.03498,2.0,3-0,3.0,0.0,1.066461,2.0,0.0,2-0,1.102732,0.035021,2.0,3-0,3.0,0.0,1.067712,2.0,0.0,2-0,1.104024,0.035062,2.0,3-0,3.0,0.0,1.068962,2.0,0.0,2-0,1.105316,0.035103,2.0,3-0,3.0,0.0,1.070213,2.0,0.0,2-0,1.106608,0.035144,2.0,3-0,3.0,0.0,1.071464,2.0,0.0,2-0,1.107899,0.035185,2.0,3-0,3.0,0.0,1.072715,2.0,0.0,2-0,1.109191,0.035226,2.0,3-0,3.0,0.0,1.073965,2.0,0.0,2-0,1.110483,0.035267,2.0,3-0,3.0,0.0,1.075216,2.0,0.0,2-0,1.111775,0.035308,2.0,3-0,3.0,0.0,1.076467
2014,2014-07-01T13:00:00-03:00,8,55,Argentina,Switzerland,1,0,0.557984,0.263371,0.178644,1.5467,0.756,0.623837,0.230797,0.145366,0.065853,home,home,False,-0.065853,0.032574,0.033278,2,0,2-0,0.88748,0.027758,1,0,1-0,0.859722,1,2.0,0.0,2-0,0.992427,0.03104,1.0,1-0,1.0,0.0,0.961387,2.0,0.0,2-0,0.987189,0.030876,1.0,1-0,1.0,0.0,0.956313,2.0,0.0,2-0,0.981951,0.030712,1.0,1-0,1.0,0.0,0.951238,2.0,0.0,2-0,0.976713,0.030549,1.0,1-0,1.0,0.0,0.946164,2.0,0.0,2-0,0.971475,0.030385,1.0,1-0,1.0,0.0,0.94109,2.0,0.0,2-0,0.966236,0.030221,1.0,1-0,1.0,0.0,0.936016,2.0,0.0,2-0,0.960998,0.030057,1.0,1-0,1.0,0.0,0.930941,2.0,0.0,2-0,0.95576,0.029893,1.0,1-0,1.0,0.0,0.925867,2.0,0.0,2-0,0.950522,0.029729,1.0,1-0,1.0,0.0,0.920793,2.0,0.0,2-0,0.945284,0.029566,1.0,1-0,1.0,0.0,0.915719,2.0,0.0,2-0,0.940046,0.029402,1.0,1-0,1.0,0.0,0.910645,2.0,0.0,2-0,0.934808,0.029238,1.0,1-0,1.0,0.0,0.90557,2.0,0.0,2-0,0.92957,0.029074,1.0,1-0,1.0,0.0,0.900496,2.0,0.0,2-0,0.924332,0.02891,1.0,1-0,1.0,0.0,0.895422,2.0,0.0,2-0,0.919094,0.028746,1.0,1-0,1.0,0.0,0.890348,2.0,0.0,2-0,0.913856,0.028583,1.0,1-0,1.0,0.0,0.885273,2.0,0.0,2-0,0.908618,0.028419,1.0,1-0,1.0,0.0,0.880199,2.0,0.0,2-0,0.90338,0.028255,1.0,1-0,1.0,0.0,0.875125,2.0,0.0,2-0,0.898142,0.028091,1.0,1-0,1.0,0.0,0.870051,2.0,0.0,2-0,0.892904,0.027927,1.0,1-0,1.0,0.0,0.864977,2.0,0.0,2-0,0.887666,0.027763,1.0,1-0,1.0,0.0,0.859902
2014,2014-07-01T17:00:00-03:00,8,56,Belgium,United States,2,1,0.382505,0.281114,0.336381,1.2733,1.1772,0.483595,0.282531,0.233874,0.102507,home,home,False,-0.10109,-0.001417,0.102507,2,1,2-1,0.616996,0.012391,2,0,2-0,0.604605,3,2.0,1.0,2-1,0.780128,0.015668,3.0,2-0,2.0,0.0,0.76446,2.0,1.0,2-1,0.771974,0.015504,3.0,2-0,2.0,0.0,0.75647,2.0,1.0,2-1,0.76382,0.01534,3.0,2-0,2.0,0.0,0.74848,2.0,1.0,2-1,0.755666,0.015176,3.0,2-0,2.0,0.0,0.74049,2.0,1.0,2-1,0.747512,0.015013,3.0,2-0,2.0,0.0,0.7325,2.0,1.0,2-1,0.739359,0.014849,3.0,2-0,2.0,0.0,0.72451,2.0,1.0,2-1,0.731205,0.014685,3.0,2-0,2.0,0.0,0.71652,2.0,1.0,2-1,0.723051,0.014521,3.0,2-0,2.0,0.0,0.708529,2.0,1.0,2-1,0.714897,0.014358,3.0,2-0,2.0,0.0,0.700539,2.0,1.0,2-1,0.706743,0.014194,3.0,2-0,2.0,0.0,0.692549,2.0,1.0,2-1,0.698589,0.01403,3.0,2-0,2.0,0.0,0.684559,2.0,1.0,2-1,0.690435,0.013866,3.0,2-0,2.0,0.0,0.676569,2.0,1.0,2-1,0.682281,0.013703,3.0,2-0,2.0,0.0,0.668579,2.0,1.0,2-1,0.674128,0.013539,3.0,2-0,2.0,0.0,0.660589,2.0,1.0,2-1,0.665974,0.013375,3.0,2-0,2.0,0.0,0.652599,2.0,1.0,2-1,0.65782,0.013211,3.0,2-0,2.0,0.0,0.644609,2.0,1.0,2-1,0.649666,0.013048,3.0,2-0,2.0,0.0,0.636618,2.0,1.0,2-1,0.641512,0.012884,3.0,2-0,2.0,0.0,0.628628,2.0,1.0,2-1,0.633358,0.01272,3.0,2-0,2.0,0.0,0.620638,2.0,1.0,2-1,0.625204,0.012556,3.0,2-0,2.0,0.0,0.612648,2.0,1.0,2-1,0.61705,0.012392,3.0,2-0,2.0,0.0,0.604658
2014,2014-07-04T13:00:00-03:00,4,57,France,Germany,0,1,0.317669,0.282949,0.399382,1.1209,1.2899,0.344648,0.308143,0.347209,0.052172,away,away,False,-0.026979,-0.025194,0.052172,1,2,1-2,0.641384,0.009023,0,2,0-2,0.63236,1,1.0,1.0,1-1,0.599788,0.03617,0.0,2-1,2.0,1.0,0.563619,1.0,1.0,1-1,0.597336,0.035502,0.0,1-2,1.0,2.0,0.561834,1.0,1.0,1-1,0.594884,0.02886,0.0,1-2,1.0,2.0,0.566024,1.0,1.0,1-1,0.592432,0.022219,0.0,1-2,1.0,2.0,0.570214,1.0,1.0,1-1,0.589981,0.015577,0.0,1-2,1.0,2.0,0.574403,1.0,1.0,1-1,0.587529,0.008936,0.0,1-2,1.0,2.0,0.578593,1.0,1.0,1-1,0.585077,0.002294,0.0,1-2,1.0,2.0,0.582783,1.0,2.0,1-2,0.586972,0.004348,1.0,1-1,1.0,1.0,0.582625,1.0,2.0,1-2,0.591162,0.008317,1.0,0-2,0.0,2.0,0.582845,1.0,2.0,1-2,0.595352,0.008376,1.0,0-2,0.0,2.0,0.586976,1.0,2.0,1-2,0.599541,0.008435,1.0,0-2,0.0,2.0,0.591107,1.0,2.0,1-2,0.603731,0.008494,1.0,0-2,0.0,2.0,0.595237,1.0,2.0,1-2,0.607921,0.008553,1.0,0-2,0.0,2.0,0.599368,1.0,2.0,1-2,0.61211,0.008612,1.0,0-2,0.0,2.0,0.603499,1.0,2.0,1-2,0.6163,0.008671,1.0,0-2,0.0,2.0,0.607629,1.0,2.0,1-2,0.62049,0.008729,1.0,0-2,0.0,2.0,0.61176,1.0,2.0,1-2,0.624679,0.008788,1.0,0-2,0.0,2.0,0.615891,1.0,2.0,1-2,0.628869,0.008847,1.0,0-2,0.0,2.0,0.620021,1.0,2.0,1-2,0.633058,0.008906,1.0,0-2,0.0,2.0,0.624152,1.0,2.0,1-2,0.637248,0.008965,1.0,0-2,0.0,2.0,0.628283,1.0,2.0,1-2,0.641438,0.009024,1.0,0-2,0.0,2.0,0.632414
2014,2014-07-04T17:00:00-03:00,4,58,Brazil,Colombia,2,1,0.555667,0.273045,0.171287,1.4698,0.69,0.55189,0.254882,0.193228,0.021941,home,home,False,0.003777,0.018164,-0.021941,2,0,2-0,0.890749,0.003527,1,0,1-0,0.887222,2,2.0,0.0,2-0,0.884826,0.003504,2.0,1-0,1.0,0.0,0.881322,2.0,0.0,2-0,0.885129,0.003505,2.0,1-0,1.0,0.0,0.881624,2.0,0.0,2-0,0.885432,0.003506,2.0,1-0,1.0,0.0,0.881925,2.0,0.0,2-0,0.885734,0.003508,2.0,1-0,1.0,0.0,0.882227,2.0,0.0,2-0,0.886037,0.003509,2.0,1-0,1.0,0.0,0.882528,2.0,0.0,2-0,0.88634,0.00351,2.0,1-0,1.0,0.0,0.88283,2.0,0.0,2-0,0.886643,0.003511,2.0,1-0,1.0,0.0,0.883132,2.0,0.0,2-0,0.886945,0.003512,2.0,1-0,1.0,0.0,0.883433,2.0,0.0,2-0,0.887248,0.003514,2.0,1-0,1.0,0.0,0.883735,2.0,0.0,2-0,0.887551,0.003515,2.0,1-0,1.0,0.0,0.884036,2.0,0.0,2-0,0.887854,0.003516,2.0,1-0,1.0,0.0,0.884338,2.0,0.0,2-0,0.888157,0.003517,2.0,1-0,1.0,0.0,0.884639,2.0,0.0,2-0,0.888459,0.003518,2.0,1-0,1.0,0.0,0.884941,2.0,0.0,2-0,0.888762,0.00352,2.0,1-0,1.0,0.0,0.885243,2.0,0.0,2-0,0.889065,0.003521,2.0,1-0,1.0,0.0,0.885544,2.0,0.0,2-0,0.889368,0.003522,2.0,1-0,1.0,0.0,0.885846,2.0,0.0,2-0,0.889671,0.003523,2.0,1-0,1.0,0.0,0.886147,2.0,0.0,2-0,0.889973,0.003524,2.0,1-0,1.0,0.0,0.886449,2.0,0.0,2-0,0.890276,0.003526,2.0,1-0,1.0,0.0,0.886751,2.0,0.0,2-0,0.890579,0.003527,2.0,1-0,1.0,0.0,0.887052,2.0,0.0,2-0,0.890882,0.003528,2.0,1-0,1.0,0.0,0.887354
2014,2014-07-05T13:00:00-03:00,4,59,Argentina,Belgium,1,0,0.625874,0.219393,0.154733,1.9429,0.8526,0.48889,0.286313,0.224797,0.136984,home,home,False,0.136984,-0.06692,-0.070064,2,0,2-0,0.954186,0.016996,2,1,2-1,0.93719,1,2.0,0.0,2-0,0.746029,0.013288,1.0,2-1,2.0,1.0,0.732741,2.0,0.0,2-0,0.756481,0.013475,1.0,2-1,2.0,1.0,0.743006,2.0,0.0,2-0,0.766932,0.013661,1.0,2-1,2.0,1.0,0.753272,2.0,0.0,2-0,0.777384,0.013847,1.0,2-1,2.0,1.0,0.763537,2.0,0.0,2-0,0.787836,0.014033,1.0,2-1,2.0,1.0,0.773803,2.0,0.0,2-0,0.798287,0.014219,1.0,2-1,2.0,1.0,0.784068,2.0,0.0,2-0,0.808739,0.014405,1.0,2-1,2.0,1.0,0.794334,2.0,0.0,2-0,0.819191,0.014592,1.0,2-1,2.0,1.0,0.804599,2.0,0.0,2-0,0.829642,0.014778,1.0,2-1,2.0,1.0,0.814865,2.0,0.0,2-0,0.840094,0.014964,1.0,2-1,2.0,1.0,0.82513,2.0,0.0,2-0,0.850546,0.01515,1.0,2-1,2.0,1.0,0.835396,2.0,0.0,2-0,0.860997,0.015336,1.0,2-1,2.0,1.0,0.845661,2.0,0.0,2-0,0.871449,0.015522,1.0,2-1,2.0,1.0,0.855927,2.0,0.0,2-0,0.881901,0.015709,1.0,2-1,2.0,1.0,0.866192,2.0,0.0,2-0,0.892352,0.015895,1.0,2-1,2.0,1.0,0.876458,2.0,0.0,2-0,0.902804,0.016081,1.0,2-1,2.0,1.0,0.886723,2.0,0.0,2-0,0.913256,0.016267,1.0,2-1,2.0,1.0,0.896989,2.0,0.0,2-0,0.923707,0.016453,1.0,2-1,2.0,1.0,0.907254,2.0,0.0,2-0,0.934159,0.016639,1.0,2-1,2.0,1.0,0.917519,2.0,0.0,2-0,0.944611,0.016826,1.0,2-1,2.0,1.0,0.927785,2.0,0.0,2-0,0.955062,0.017012,1.0,2-1,2.0,1.0,0.93805
2014,2014-07-05T17:00:00-03:00,4,60,Netherlands,Costa Rica,0,0,0.667641,0.223036,0.109324,1.8047,0.5776,0.639778,0.229624,0.130597,0.027862,home,home,False,0.027862,-0.006589,-0.021274,2,0,2-0,1.054844,0.060446,1,0,1-0,0.994399,0,2.0,0.0,2-0,1.011401,0.057956,0.0,1-0,1.0,0.0,0.953444,2.0,0.0,2-0,1.013603,0.058083,0.0,1-0,1.0,0.0,0.95552,2.0,0.0,2-0,1.015805,0.058209,0.0,1-0,1.0,0.0,0.957597,2.0,0.0,2-0,1.018008,0.058335,0.0,1-0,1.0,0.0,0.959673,2.0,0.0,2-0,1.02021,0.058461,0.0,1-0,1.0,0.0,0.961749,2.0,0.0,2-0,1.022412,0.058587,0.0,1-0,1.0,0.0,0.963825,2.0,0.0,2-0,1.024615,0.058714,0.0,1-0,1.0,0.0,0.965901,2.0,0.0,2-0,1.026817,0.05884,0.0,1-0,1.0,0.0,0.967977,2.0,0.0,2-0,1.029019,0.058966,0.0,1-0,1.0,0.0,0.970053,2.0,0.0,2-0,1.031222,0.059092,0.0,1-0,1.0,0.0,0.97213,2.0,0.0,2-0,1.033424,0.059218,0.0,1-0,1.0,0.0,0.974206,2.0,0.0,2-0,1.035626,0.059345,0.0,1-0,1.0,0.0,0.976282,2.0,0.0,2-0,1.037829,0.059471,0.0,1-0,1.0,0.0,0.978358,2.0,0.0,2-0,1.040031,0.059597,0.0,1-0,1.0,0.0,0.980434,2.0,0.0,2-0,1.042233,0.059723,0.0,1-0,1.0,0.0,0.98251,2.0,0.0,2-0,1.044436,0.059849,0.0,1-0,1.0,0.0,0.984586,2.0,0.0,2-0,1.046638,0.059976,0.0,1-0,1.0,0.0,0.986662,2.0,0.0,2-0,1.04884,0.060102,0.0,1-0,1.0,0.0,0.988739,2.0,0.0,2-0,1.051043,0.060228,0.0,1-0,1.0,0.0,0.990815,2.0,0.0,2-0,1.053245,0.060354,0.0,1-0,1.0,0.0,0.992891,2.0,0.0,2-0,1.055447,0.06048,0.0,1-0,1.0,0.0,0.994967
2014,2014-07-08T17:00:00-03:00,2,61,Brazil,Germany,1,7,0.564583,0.227463,0.207955,1.92,1.0851,0.366717,0.304193,0.32909,0.197866,home,home,False,0.197866,-0.07673,-0.121136,2,1,2-1,0.853537,0.007768,2,0,2-0,0.84577,0,1.0,1.0,1-1,0.589258,0.034374,0.0,2-1,2.0,1.0,0.554884,1.0,1.0,1-1,0.581826,0.011972,0.0,2-1,2.0,1.0,0.569854,2.0,1.0,2-1,0.584823,0.005322,0.0,2-0,2.0,0.0,0.579501,2.0,1.0,2-1,0.599793,0.005458,0.0,2-0,2.0,0.0,0.594334,2.0,1.0,2-1,0.614763,0.005595,0.0,2-0,2.0,0.0,0.609168,2.0,1.0,2-1,0.629732,0.005731,0.0,2-0,2.0,0.0,0.624001,2.0,1.0,2-1,0.644702,0.005867,0.0,2-0,2.0,0.0,0.638835,2.0,1.0,2-1,0.659672,0.006003,0.0,2-0,2.0,0.0,0.653668,2.0,1.0,2-1,0.674641,0.00614,0.0,2-0,2.0,0.0,0.668502,2.0,1.0,2-1,0.689611,0.006276,0.0,2-0,2.0,0.0,0.683335,2.0,1.0,2-1,0.704581,0.006412,0.0,2-0,2.0,0.0,0.698169,2.0,1.0,2-1,0.71955,0.006548,0.0,2-0,2.0,0.0,0.713002,2.0,1.0,2-1,0.73452,0.006684,0.0,2-0,2.0,0.0,0.727835,2.0,1.0,2-1,0.74949,0.006821,0.0,2-0,2.0,0.0,0.742669,2.0,1.0,2-1,0.764459,0.006957,0.0,2-0,2.0,0.0,0.757502,2.0,1.0,2-1,0.779429,0.007093,0.0,2-0,2.0,0.0,0.772336,2.0,1.0,2-1,0.794398,0.007229,0.0,2-0,2.0,0.0,0.787169,2.0,1.0,2-1,0.809368,0.007366,0.0,2-0,2.0,0.0,0.802003,2.0,1.0,2-1,0.824338,0.007502,0.0,2-0,2.0,0.0,0.816836,2.0,1.0,2-1,0.839307,0.007638,0.0,2-0,2.0,0.0,0.831669,2.0,1.0,2-1,0.854277,0.007774,0.0,2-0,2.0,0.0,0.846503
