tournament,year,date,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,model_prediction,model_points,model_decision_margin,blend00_prediction,blend00_points,blend00_decision_margin,blend005_prediction,blend005_points,blend005_decision_margin,blend01_prediction,blend01_points,blend01_decision_margin,blend015_prediction,blend015_points,blend015_decision_margin,blend02_prediction,blend02_points,blend02_decision_margin,blend025_prediction,blend025_points,blend025_decision_margin,blend03_prediction,blend03_points,blend03_decision_margin,blend035_prediction,blend035_points,blend035_decision_margin,blend04_prediction,blend04_points,blend04_decision_margin,blend045_prediction,blend045_points,blend045_decision_margin,blend05_prediction,blend05_points,blend05_decision_margin,blend055_prediction,blend055_points,blend055_decision_margin,blend06_prediction,blend06_points,blend06_decision_margin,blend065_prediction,blend065_points,blend065_decision_margin,blend07_prediction,blend07_points,blend07_decision_margin,blend075_prediction,blend075_points,blend075_decision_margin,blend08_prediction,blend08_points,blend08_decision_margin,blend085_prediction,blend085_points,blend085_decision_margin,blend09_prediction,blend09_points,blend09_decision_margin,blend095_prediction,blend095_points,blend095_decision_margin,blend10_prediction,blend10_points,blend10_decision_margin
UEFA Euro,2008,2008-06-25,Germany,Turkey,3,2,0.4852659193918185,0.25445386046490864,0.2602802201432729,0.6707474548943352,0.21929725235218628,0.10995529275305602,0.18548153550272795,home,home,False,2-1,1,0.0149561979440207,2-1,1,0.02068138303996303,2-1,1,0.020395432295417848,2-1,1,0.020109481550873,2-1,1,0.019823530806327594,2-1,1,0.019537580061782966,2-1,1,0.019251629317238117,2-1,1,0.018965678572693156,2-1,1,0.018679727828148196,2-1,1,0.018393777083603458,2-1,1,0.018107826339058386,2-1,1,0.017821875594513648,2-1,1,0.017535924849968798,2-1,1,0.01724997410542406,2-1,1,0.0169640233608791,2-1,1,0.01667807261633414,2-1,1,0.01639212187178951,2-1,1,0.01610617112724455,2-1,1,0.015820220382699812,2-1,1,0.015534269638154852,2-1,1,0.015248318893610335,2-1,1,0.014962368149065597
UEFA Euro,2008,2008-06-22,Spain,Italy,0,0,0.30928580821932916,0.34366997875786687,0.34704421302280397,0.38238051071629103,0.3081355955571766,0.3094838937270455,0.0730947024967053,away,home,True,0-0,3,0.04905026308764826,1-0,0,0.09768011022700562,1-0,0,0.08732948898501636,1-0,0,0.07697886774302598,1-0,0,0.06662824650103583,1-0,0,0.056277625259044894,1-0,0,0.045927004017052964,1-0,0,0.03557638277506059,1-0,0,0.02522576153306777,1-0,0,0.01487514029107495,1-0,0,0.004524519049081466,0-0,3,0.00582610219291313,0-0,3,0.016176723434907503,0-0,3,0.026527344676903097,0-0,3,0.03687796591889936,0-0,3,0.04722858716089562,0-0,3,0.04855163438223742,0-0,3,0.04865146499070927,0-0,3,0.04875129559918123,0-0,3,0.04885112620765286,0-0,3,0.048950956816124935,0-0,3,0.049050787424596676
UEFA Euro,2008,2008-06-21,Netherlands,Russia,1,3,0.5536906002472617,0.28233604875007784,0.16397335100266047,0.5894161481686364,0.23608775648031982,0.1744960953505415,0.046248292269506885,home,home,False,2-0,0,0.004868912971070505,2-0,0,0.0051837884208748575,2-0,0,0.005168078494855677,2-0,0,0.005152368568836274,2-0,0,0.0051366586428169825,2-0,0,0.005120948716797913,2-0,0,0.00510523879077851,2-0,0,0.0050895288647593295,2-0,0,0.005073818938739816,2-0,0,0.005058109012720635,2-0,0,0.0050423990867014545,2-0,0,0.005026689160682163,2-0,0,0.005010979234663093,2-0,0,0.0049952693086436906,2-0,0,0.00497955938262451,2-0,0,0.004963849456605218,2-0,0,0.004948139530586038,2-0,0,0.004932429604566968,2-0,0,0.004916719678547343,2-0,0,0.004901009752528163,2-0,0,0.004885299826508982,2-0,0,0.00486958990048969
UEFA Euro,2008,2008-06-20,Croatia,Turkey,1,1,0.38566274138836804,0.30261430959437996,0.311722949017252,0.5354533055171519,0.2754097447890002,0.18913694969433106,0.14979056412854225,home,home,False,2-1,0,0.0009514578986512534,2-1,0,0.001321071952888886,2-1,0,0.0013025937671126142,2-1,0,0.0012841155813362315,2-1,0,0.0012656373955600708,2-1,0,0.001247159209783577,2-1,0,0.0012286810240074164,2-1,0,0.0012102028382310337,2-1,0,0.001191724652454762,2-1,0,0.0011732464666783793,2-1,0,0.0011547682809021076,2-1,0,0.0011362900951257249,2-1,0,0.0011178119093494532,2-1,0,0.0010993337235732925,2-1,0,0.0010808555377969098,2-1,0,0.001062377352020527,2-1,0,0.0010438991662442554,2-1,0,0.0010254209804678727,2-1,0,0.001006942794691601,2-1,0,0.0009884646089153293,2-1,0,0.0009699864231390576,2-1,0,0.0009515082373627859
UEFA Euro,2008,2008-06-19,Portugal,Germany,2,3,0.3490031615589389,0.27730101009730945,0.3736958283437517,0.4131886587134376,0.3043896473103102,0.28242169397575173,0.0912741343677497,away,home,True,1-2,1,0.019011562552011085,2-1,0,0.02452390678732097,2-1,0,0.024333427315519685,2-1,0,0.02414294784371862,2-1,0,0.023952468371917335,2-1,0,0.02376198890011616,2-1,0,0.023571509428314874,2-1,0,0.02338102995651381,2-1,0,0.023190550484712635,2-1,0,0.02300007101291135,2-1,0,0.022809591541110286,2-1,0,0.02261911206930911,2-1,0,0.022428632597507936,2-1,0,0.022238153125706983,2-1,0,0.022047673653905808,2-1,0,0.021857194182104633,2-1,0,0.02166671471030368,2-1,0,0.014248448101760847,2-1,0,0.0016134262713024539,1-2,1,0.011021595559155162,1-2,1,0.01878209507061135,1-2,1,0.019014304538272575
UEFA Euro,2008,2008-06-18,Greece,Spain,1,2,0.19549751076385624,0.3086551858198939,0.49584730341624983,0.17144145213530132,0.2519190103814766,0.5766395374827679,0.0807922340667451,away,away,False,0-1,1,0.03341183361169531,0-1,1,0.038858123901765795,0-1,1,0.03858590577955967,0-1,1,0.038313687657353435,0-1,1,0.03804146953514753,0-1,1,0.03776925141294141,0-1,1,0.03749703329073528,0-1,1,0.03722481516852938,0-1,1,0.036952597046323366,0-1,1,0.03668037892411735,0-1,1,0.036408160801911116,0-1,1,0.03613594267970499,0-1,1,0.03586372455749909,0-1,1,0.035591506435293074,0-1,1,0.03531928831308717,0-1,1,0.03504707019088127,0-1,1,0.034774852068675255,0-1,1,0.03450263394646924,0-1,1,0.03423041582426323,0-1,1,0.033958197702057547,0-1,1,0.03368597957985153,0-1,1,0.03341376145764574
UEFA Euro,2008,2008-06-18,Russia,Sweden,2,0,0.2600733204726215,0.3033865423229517,0.43654013720442675,0.3532373476175504,0.2864527534918065,0.3603098988901458,0.09316402714517752,away,away,False,0-1,0,0.005062646708606122,1-0,1,0.028630077558515987,1-0,1,0.014414052858709892,1-0,1,0.0001980281589044619,0-1,0,0.004311453692981249,0-1,0,0.004355659215898755,0-1,0,0.0043998647388162615,0-1,0,0.004444070261733768,0-1,0,0.004488275784651163,0-1,0,0.00453248130756867,0-1,0,0.004576686830486065,0-1,0,0.004620892353403683,0-1,0,0.004665097876320967,0-1,0,0.004709303399238585,0-1,0,0.004753508922156091,0-1,0,0.0047977144450734865,0-1,0,0.004841919967991104,0-1,0,0.0048861254909083884,0-1,0,0.004930331013825784,0-1,0,0.004974536536743623,0-1,0,0.005018742059660686,0-1,0,0.005062947582578192
UEFA Euro,2008,2008-06-17,France,Italy,0,2,0.36126643083758536,0.3765412860707494,0.26219228309166526,0.3447714455409711,0.25238792129631826,0.40284063316320673,0.14064835007129342,draw,away,True,0-0,0,0.11126219890488209,0-1,1,0.14968095140458748,0-1,1,0.1335598745543829,0-1,1,0.11743879770417798,0-1,1,0.10131772085397173,0-1,1,0.08519664400376536,0-1,1,0.06907556715355756,0-1,1,0.05295449030334953,0-1,1,0.036833413453140174,0-1,1,0.02071233660293037,0-1,1,0.0045912597527195675,1-0,0,0.008361401454752726,0-0,0,0.003601001554522143,0-0,0,0.015563404563799232,0-0,0,0.02752580757307621,0-0,0,0.039488210582353744,0-0,0,0.0514506135916315,0-0,0,0.06341301660091092,0-0,0,0.07537541961019001,0-0,0,0.08733782261946998,0-0,0,0.0993002256287503,0-0,0,0.1112626286380316
UEFA Euro,2008,2008-06-15,Turkey,Czech Republic,3,2,0.24447364957169665,0.27582368013951786,0.47970267028878544,0.2776505167375516,0.3080696189803726,0.41427986428254454,0.06542280600647529,away,away,False,0-2,0,8.040095273076364e-05,0-2,0,6.944809065989599e-05,0-2,0,6.999645051930514e-05,0-2,0,7.054481037882532e-05,0-2,0,7.109317023823447e-05,0-2,0,7.164153009764362e-05,0-2,0,7.218988995694176e-05,0-2,0,7.273824981646193e-05,0-2,0,7.32866096759821e-05,0-2,0,7.383496953528024e-05,0-2,0,7.438332939468939e-05,0-2,0,7.493168925409854e-05,0-2,0,7.54800491135077e-05,0-2,0,7.602840897302787e-05,0-2,0,7.6576768832326e-05,0-2,0,7.712512869173516e-05,0-2,0,7.767348855125533e-05,0-2,0,7.822184841055346e-05,0-2,0,7.877020827007364e-05,0-2,0,7.931856812948279e-05,0-2,0,7.986692798878092e-05,0-2,0,8.04152878483011e-05
UEFA Euro,2008,2008-06-13,Italy,Romania,1,1,0.4006759106849738,0.3413403903215503,0.25798369899347595,0.5759743235712601,0.2691523890693523,0.15487328735892955,0.17529841288651532,home,home,False,1-0,0,0.03632284902968386,1-0,0,0.11590541396834642,1-0,0,0.11414161701750036,1-0,0,0.11237782006665453,1-0,0,0.11061402311580926,1-0,0,0.10885022616496365,1-0,0,0.10708642921411815,1-0,0,0.10532263226327299,1-0,0,0.1035588353124276,1-0,0,0.10179503836158221,1-0,0,0.10003124141073705,1-0,0,0.098267444459892,1-0,0,0.09650364750904716,1-0,0,0.094739850558202,1-0,0,0.09297605360735728,1-0,0,0.09121225665651256,1-0,0,0.08944845970566773,1-0,0,0.08768466275482345,1-0,0,0.08592086580397873,1-0,0,0.08258273069381994,1-0,0,0.05945305006590462,1-0,0,0.03632336943799064
UEFA Euro,2008,2008-06-12,Austria,Poland,1,1,0.25744562647527686,0.2641993144764503,0.4783550590482728,0.289600382052982,0.2849104091594291,0.42548920878710483,0.05286585026092597,away,away,False,1-2,0,0.009476244384165167,1-2,0,0.008431316020199975,1-2,0,0.008483694397961594,1-2,0,0.008536072775723214,1-2,0,0.00858845115348461,1-2,0,0.008640829531246341,1-2,0,0.00869320790900796,1-2,0,0.008745586286769469,1-2,0,0.008797964664530977,1-2,0,0.008850343042292708,1-2,0,0.008902721420054327,1-2,0,0.008955099797815835,1-2,0,0.009007478175577455,1-2,0,0.009059856553338963,1-2,0,0.009112234931100582,1-2,0,0.00916461330886209,1-2,0,0.009216991686623599,1-2,0,0.009269370064385218,1-2,0,0.009321748442146838,1-2,0,0.009374126819908457,1-2,0,0.009426505197669965,1-2,0,0.009478883575431363
UEFA Euro,2008,2008-06-11,Switzerland,Turkey,1,2,0.3074223028919902,0.2930575132086613,0.3995201838993484,0.4229024824405113,0.28321189367081834,0.2938856238891446,0.11548017954828396,away,home,True,1-2,3,0.0072735964547836485,2-1,0,0.016539625513727008,2-1,0,0.016313805259260405,2-1,0,0.01608798500479347,2-1,0,0.015862164750326535,2-1,0,0.01563634449585971,2-1,0,0.015410524241392887,2-1,0,0.015184703986925951,2-1,0,0.014958883732459016,2-1,0,0.014733063477992303,2-1,0,0.014507243223525479,2-1,0,0.014281422969058544,2-1,0,0.014055602714591608,2-1,0,0.006334944391093056,1-2,3,0.006601008865630642,1-2,3,0.006697174683411022,1-2,3,0.006793340501191625,1-2,3,0.006889506318972227,1-2,3,0.00698567213675283,1-2,3,0.007081837954533432,1-2,3,0.007178003772313923,1-2,3,0.007274169590094637
UEFA Euro,2008,2008-06-11,Czech Republic,Portugal,1,3,0.3742772729237028,0.30149935253091137,0.3242233745453859,0.178480729383001,0.28739689706183985,0.5341223735546975,0.20989899900954245,home,away,True,2-1,0,0.004130171877686051,0-1,1,0.0006755121950863252,0-1,1,0.0006622390819768231,0-1,1,0.0006489659688676541,0-1,1,0.0006356928557585961,0-1,1,0.0006224197426493161,0-1,1,0.0006091466295401471,0-1,1,0.0005958735164308671,0-1,1,0.000582600403321476,0-1,1,0.000569327290212196,0-1,1,0.000556054177103027,0-1,1,0.0005427810639937469,0-1,1,0.0005295079508845779,0-1,1,0.0005162348377754089,0-1,1,0.0005029617246660179,0-1,1,0.0004896886115568488,0-1,1,0.00047641549844767983,0-1,1,0.0004631423853382888,0-1,1,0.0004498692722292308,1-1,0,0.007832040718931843,2-1,0,0.004022358174023077,2-1,0,0.004130395341907178
UEFA Euro,2008,2008-06-10,Greece,Sweden,0,2,0.2671837378578727,0.337269097616583,0.3955471645255443,0.3072029347848215,0.31400355834720745,0.3787935068674719,0.04001919692719841,away,away,False,0-1,1,0.03800055609287234,0-1,1,0.05421606695705927,0-1,1,0.05340532169304779,0-1,1,0.05259457642903642,0-1,1,0.05178383116502516,0-1,1,0.050973085901013904,0-1,1,0.05016234063700298,0-1,1,0.0493515953729915,0-1,1,0.04854085010898057,0-1,1,0.0477301048449692,0-1,1,0.0469193595809585,0-1,1,0.04610861431694746,0-1,1,0.045297869052936535,0-1,1,0.044487123788925165,0-1,1,0.04367637852491457,0-1,1,0.04286563326090387,0-1,1,0.04205488799689294,0-1,1,0.041244142732881794,0-1,1,0.04043339746887131,0-1,1,0.03962265220486061,0-1,1,0.038811906940850016,0-1,1,0.03800116167683931
UEFA Euro,2008,2008-06-10,Spain,Russia,4,1,0.5458066686206955,0.2705168698234643,0.18367646155584014,0.5694704642074044,0.2651109145986382,0.1654186211934718,0.02366379558695167,home,home,False,2-0,1,0.023821589956763756,2-0,1,0.024859740574371347,2-0,1,0.024808089447906467,2-0,1,0.024756438321441365,2-0,1,0.024704787194976374,2-0,1,0.024653136068511272,2-0,1,0.02460148494204628,2-0,1,0.0245498338155814,2-0,1,0.024498182689116188,2-0,1,0.024446531562651308,2-0,1,0.024394880436186206,2-0,1,0.024343229309721215,2-0,1,0.024291578183256224,2-0,1,0.024239927056791233,2-0,1,0.024188275930326353,2-0,1,0.024136624803861362,2-0,1,0.02408497367739637,2-0,1,0.02403332255093149,2-0,1,0.02398167142446639,2-0,1,0.023930020298001287,2-0,1,0.023878369171536518,2-0,1,0.023826718045071416
UEFA Euro,2008,2008-06-09,Romania,France,0,0,0.20927824299865036,0.3417945805133458,0.44892717648800373,0.1753660724777767,0.29117557236810093,0.5334583551536443,0.08453117866587954,away,away,False,0-1,0,0.09488076155587755,0-1,0,0.1127484492206896,0-1,0,0.11185514993937717,0-1,0,0.11096185065806474,0-1,0,0.11006855137675253,0-1,0,0.10917525209544032,0-1,0,0.10828195281412811,0-1,0,0.10738865353281613,0-1,0,0.1064953542515037,0-1,0,0.10560205497019182,0-1,0,0.10470875568887983,0-1,0,0.10381545640756795,0-1,0,0.10292215712625596,0-1,0,0.10202885784494409,0-1,0,0.10113555856363221,0-1,0,0.10024225928232033,0-1,0,0.09934896000100879,0-1,0,0.09845566071969691,0-1,0,0.09756236143838526,0-1,0,0.0966690621570735,0-1,0,0.09577576287576195,0-1,0,0.0948824635944504
UEFA Euro,2008,2008-06-08,Germany,Poland,2,0,0.5572664621688146,0.23448777722385084,0.20824576060733443,0.6326377424252614,0.24550207195809007,0.1218601856170984,0.08638557499046104,home,home,False,2-1,2,0.008973815984107958,2-1,2,0.01019631640159746,2-1,2,0.010135577896008274,2-1,2,0.010074839390418977,2-1,2,0.01001410088482979,2-1,2,0.009953362379240493,2-1,2,0.009892623873651196,2-1,2,0.009831885368062121,2-1,2,0.009771146862472602,2-1,2,0.009710408356883526,2-1,2,0.00964966985129423,2-1,2,0.009588931345704932,2-1,2,0.009528192840115635,2-1,2,0.009467454334526337,2-1,2,0.00940671582893704,2-1,2,0.009345977323347743,2-1,2,0.009285238817758557,2-1,2,0.00922450031216937,2-1,2,0.009163761806579851,2-1,2,0.009103023300990554,2-1,2,0.009042284795401367,2-1,2,0.008981546289811959
UEFA Euro,2008,2008-06-07,Portugal,Turkey,2,0,0.4434808103302597,0.2916746567054241,0.2648445329643162,0.5664935141827003,0.2720617381726762,0.161444747645087,0.12301270385220885,home,home,False,2-0,3,0.0014105939329069894,2-0,3,0.0018020310653634741,2-0,3,0.0017824657298188828,2-0,3,0.0017629003942742916,2-0,3,0.0017433350587297003,2-0,3,0.001723769723185109,2-0,3,0.0017042043876405177,2-0,3,0.0016846390520961485,2-0,3,0.0016650737165515572,2-0,3,0.001645508381006855,2-0,3,0.0016259430454624857,2-0,3,0.0016063777099176724,2-0,3,0.0015868123743731921,2-0,3,0.0015672470388286008,2-0,3,0.0015476817032840096,2-0,3,0.0015281163677395293,2-0,3,0.001508551032194938,2-0,3,0.0014889856966504578,2-0,3,0.0014694203611057555,2-0,3,0.0014498550255611642,2-0,3,0.001430289690016684,2-0,3,0.0014107243544722037
UEFA Euro,2008,2008-06-07,Switzerland,Czech Republic,0,1,0.2063401826951514,0.270554272429583,0.5231055448752656,0.3424843002584623,0.30834815344531175,0.34916754629572877,0.17393799857928827,away,away,False,0-2,1,0.012185609740067993,1-1,0,0.024023389584220012,1-1,0,0.029503643634432808,1-1,0,0.012076498938088265,0-2,1,0.005350645758255945,0-2,1,0.008946108218020665,0-2,1,0.009148744928933361,0-2,1,0.009351381639846279,0-2,1,0.009554018350758864,0-2,1,0.00975665506167167,0-2,1,0.009959291772584367,0-2,1,0.010161928483497285,0-2,1,0.01036456519440987,0-2,1,0.010567201905322676,0-2,1,0.010769838616235372,0-2,1,0.010972475327148068,0-2,1,0.011175112038060653,0-2,1,0.011377748748973238,0-2,1,0.011580385459886045,0-2,1,0.01178302217079863,0-2,1,0.011985658881711325,0-2,1,0.01218829559262391
UEFA Euro,2008,2008-06-17,Netherlands,Romania,2,0,0.4071263044107782,0.3416342104578789,0.25123948513134287,0.3031101745481974,0.24470925103013344,0.4521805744221342,0.20094108929055882,home,away,True,1-0,1,0.044949343010938,0-1,0,0.16056663281496752,0-1,0,0.15699898352543418,0-1,0,0.15343133423590039,0-1,0,0.14986368494636604,0-1,0,0.14629603565683202,0-1,0,0.14272838636729757,0-1,0,0.13916073707776289,0-1,0,0.12361835782856168,0-1,0,0.09477906593269436,0-1,0,0.06593977403682516,0-1,0,0.037100482140954516,0-1,0,0.008261190245082428,1-0,1,0.02057810165079066,1-0,1,0.04776639508959024,1-0,1,0.04736405330015292,1-0,1,0.04696171151071493,1-0,1,0.04655936972127794,1-0,1,0.04615702793184007,1-0,1,0.04575468614240208,1-0,1,0.045352344352964424,1-0,1,0.04495000256352688
UEFA Euro,2008,2008-06-16,Austria,Germany,0,1,0.12903545285966922,0.18836196084222326,0.6826025862981075,0.09458012279467176,0.20389200879908803,0.7015278684057803,0.03445533006476749,away,away,False,0-2,1,0.006069212093414711,0-2,1,0.006256243137597428,0-2,1,0.0062478043305562725,0-2,1,0.006239365523514673,0-2,1,0.006230926716473073,0-2,1,0.006222487909431473,0-2,1,0.006214049102389874,0-2,1,0.006205610295348274,0-2,1,0.006197171488306452,0-2,1,0.006188732681265741,0-2,1,0.006180293874223919,0-2,1,0.006171855067182319,0-2,1,0.006163416260140497,0-2,1,0.006154977453098898,0-2,1,0.006146538646057298,0-2,1,0.006138099839015698,0-2,1,0.0061296610319740985,0-2,1,0.006121222224932499,0-2,1,0.006112783417891121,0-2,1,0.006104344610849521,0-2,1,0.006095905803807922,0-2,1,0.006087466996766322
UEFA Euro,2008,2008-06-16,Poland,Croatia,0,1,0.2612356571638924,0.2904845728277399,0.44827977000836783,0.39323186761848355,0.26955993329453576,0.3372081990874844,0.13199621045433935,away,home,True,0-2,1,0.0018793079974777083,1-0,0,0.00029960664656047964,1-0,0,0.00029457819576228506,1-0,0,0.00028954974496397945,1-0,0,0.00028452129416567384,1-0,0,0.00027949284336736824,1-0,0,0.0002744643925689516,0-2,1,0.001553510713323547,0-2,1,0.0015767950666659702,0-2,1,0.0016000794200082824,0-2,1,0.0016233637733507056,0-2,1,0.0016466481266931288,0-2,1,0.001669932480035552,0-2,1,0.001693216833377864,0-2,1,0.0017165011867201763,0-2,1,0.0017397855400624884,0-2,1,0.0017630698934049116,0-2,1,0.0017863542467473348,0-2,1,0.001809638600089758,0-2,1,0.0018329229534321811,0-2,1,0.0018562073067744933,0-2,1,0.0018794916601165834
UEFA Euro,2008,2008-06-15,Switzerland,Portugal,2,0,0.22546875642789516,0.28887170141779245,0.48565954215431245,0.28916559776374845,0.2833276229968435,0.42750677923989167,0.06369684133561151,away,away,False,0-2,0,0.013050572232691904,0-2,0,0.011489180154521161,0-2,0,0.011567322490742993,0-2,0,0.011645464826964824,0-2,0,0.011723607163186656,0-2,0,0.011801749499408376,0-2,0,0.011879891835630318,0-2,0,0.011958034171852039,0-2,0,0.01203617650807387,0-2,0,0.012114318844295702,0-2,0,0.012192461180517533,0-2,0,0.012270603516739476,0-2,0,0.012348745852961196,0-2,0,0.01242688818918325,0-2,0,0.01250503052540497,0-2,0,0.012583172861626801,0-2,0,0.012661315197848633,0-2,0,0.012739457534070575,0-2,0,0.012817599870292407,0-2,0,0.012895742206514238,0-2,0,0.01297388454273618,0-2,0,0.0130520268789579
UEFA Euro,2008,2008-06-14,Greece,Russia,0,1,0.3579289315716153,0.3192516949189045,0.3228193735094802,0.2898062251939401,0.2794506744020694,0.43074310040446745,0.10792372689474877,home,away,True,1-0,0,0.004092964556550727,0-1,3,0.04964888937455214,0-1,3,0.04902690690141942,0-1,3,0.0484049244282867,0-1,3,0.04778294195515387,0-1,3,0.047160959482021036,0-1,3,0.046538977008888205,0-1,3,0.04591699453575537,0-1,3,0.04529501206262243,0-1,3,0.04467302958948949,0-1,3,0.044051047116356545,0-1,3,0.0434290646432236,0-1,3,0.04280708217009066,0-1,3,0.042185099696957495,0-1,3,0.04156311722382444,0-1,3,0.030489296039054037,0-1,3,0.01737508645544139,0-1,3,0.0042608768718268575,1-1,0,0.0019972081224020055,1-0,0,3.288584143146256e-05,1-0,0,0.0020629798052652637,1-0,0,0.004093073769099287
UEFA Euro,2008,2008-06-14,Sweden,Spain,1,2,0.251165899788703,0.31934708669340667,0.4294870135178903,0.14809803511158234,0.2547508131028012,0.5971511517851135,0.16766413826747467,away,away,False,0-1,1,0.038398322425223896,0-1,1,0.05339013596037612,0-1,1,0.052640609553952444,0-1,1,0.05189108314752955,0-1,1,0.051141556741105765,0-1,1,0.05039203033468265,0-1,1,0.049642503928259196,0-1,1,0.04889297752183608,0-1,1,0.04814345111541285,0-1,1,0.04739392470898973,0-1,1,0.046644398302566836,0-1,1,0.04589487189614361,0-1,1,0.04514534548972038,0-1,1,0.04439581908329737,0-1,1,0.043646292676874476,0-1,1,0.04289676627045147,0-1,1,0.042147239864028574,0-1,1,0.04139771345760579,0-1,1,0.040648187051183005,0-1,1,0.03989866064476011,0-1,1,0.039149134238337324,0-1,1,0.03839960783191465
UEFA Euro,2008,2008-06-12,Croatia,Germany,2,1,0.2938672894067931,0.2765360947399501,0.4295966158532569,0.14910605919812966,0.28125384803094405,0.5696400927714352,0.14476123020891785,away,away,False,1-2,0,0.011947350557424019,1-2,0,0.01584458135601996,1-2,0,0.01564981537206267,1-2,0,0.015455049388104936,1-2,0,0.015260283404147645,1-2,0,0.015065517420189911,1-2,0,0.014870751436232399,1-2,0,0.014675985452274887,1-2,0,0.014481219468317263,1-2,0,0.014286453484359751,1-2,0,0.014091687500402239,1-2,0,0.013896921516444505,1-2,0,0.013702155532486882,1-2,0,0.01350738954852937,1-2,0,0.013312623564571746,1-2,0,0.013117857580614123,1-2,0,0.0129230915966565,1-2,0,0.012728325612698876,1-2,0,0.012533559628741031,1-2,0,0.012338793644783519,1-2,0,0.012144027660825785,1-2,0,0.01194926167686805
UEFA Euro,2008,2008-06-09,Netherlands,Italy,3,0,0.3228226445529155,0.3676889481346046,0.3094884073124799,0.29461789711091924,0.3161716840494086,0.38921041884014757,0.07972201152742997,draw,away,True,0-0,0,0.13799310429686518,0-1,0,0.09425684408080681,0-1,0,0.08093258529390379,0-1,0,0.06760832650700033,0-1,0,0.05428406772009586,0-1,0,0.040959808933191844,0-1,0,0.027635550146285937,0-1,0,0.01431129135938014,0-1,0,0.0009870325724736784,0-0,0,0.012337226214433894,0-0,0,0.025661485001341466,0-0,0,0.03898574378825037,0-0,0,0.05231000257515983,0-0,0,0.0656342613620694,0-0,0,0.07895852014897997,0-0,0,0.09228277893589087,0-0,0,0.10560703772280311,0-0,0,0.11893129650971546,0-0,0,0.13225555529662814,0-0,0,0.136060271956575,0-0,0,0.137026993791169,0-0,0,0.13799371562576346
UEFA Euro,2008,2008-06-08,Austria,Croatia,0,1,0.1788531114903292,0.2560308707273726,0.5651160177822983,0.21074219950309786,0.28415857550170043,0.5050992249946901,0.06001679278735235,away,away,False,0-2,1,0.018473931171080427,0-2,1,0.01651781769897176,0-2,1,0.016615951530215334,0-2,1,0.016714085361458908,0-2,1,0.016812219192702593,0-2,1,0.0169103530239465,0-2,1,0.01700848685518963,0-2,1,0.017106620686433427,0-2,1,0.017204754517677112,0-2,1,0.017302888348920686,0-2,1,0.01740102218016415,0-2,1,0.017499156011407613,0-2,1,0.01759728984265141,0-2,1,0.017695423673894983,0-2,1,0.017793557505138557,0-2,1,0.01789169133638213,0-2,1,0.017989825167625595,0-2,1,0.01808795899886917,0-2,1,0.018186092830112854,0-2,1,0.018284226661356207,0-2,1,0.018382360492600003,0-2,1,0.018480494323843355
UEFA Euro,2008,2008-06-13,Netherlands,France,4,1,0.26749348755025026,0.3791704699538079,0.35333604249594186,0.3568804600497006,0.3034691882400627,0.3396503517097458,0.0893869724996958,draw,home,True,0-0,0,0.13109207865379757,1-0,1,0.061282889312752165,1-0,1,0.05070073965241473,1-0,1,0.03429291548716584,1-0,1,0.01675149637817064,0-0,0,0.0007899227308235668,0-0,0,0.01833134183981744,0-0,0,0.0336627522995433,0-0,0,0.0406220217482004,0-0,0,0.04758129119685728,0-0,0,0.0545405606455136,0-0,0,0.061499830094169594,0-0,0,0.06845909954282581,0-0,0,0.07541836899148113,0-0,0,0.0823776384401359,0-0,0,0.08933690788879078,0-0,0,0.09629617733744511,0-0,0,0.10325544678609899,0-0,0,0.11021471623475232,0-0,0,0.11717398568340587,0-0,0,0.12413325513205875,0-0,0,0.13109252458071097
UEFA Euro,2012,2012-07-01,Spain,Italy,4,0,0.5097223553745006,0.29457041229017555,0.1957072323353238,0.4503907405796713,0.30813231443558053,0.2414769449852377,0.05933161479507408,home,home,False,1-0,1,0.00518448340234956,1-0,1,0.0045814329794201525,1-0,1,0.004611609423144758,1-0,1,0.0046417858668694745,1-0,1,0.004671962310594191,1-0,1,0.0047021387543189075,1-0,1,0.004732315198043513,1-0,1,0.0047624916417681185,1-0,1,0.004792668085492946,1-0,1,0.0048228445292175515,1-0,1,0.00485302097294249,1-0,1,0.0048831974166669845,1-0,1,0.004913373860391701,1-0,1,0.0049435503041163065,1-0,1,0.004973726747841023,1-0,1,0.0050039031915656285,1-0,1,0.005034079635290345,1-0,1,0.0050642560790152835,1-0,1,0.00509443252274,1-0,1,0.0051246089664644945,1-0,1,0.005154785410189211,1-0,1,0.0051849618539138165
