year,date,phase,game_id,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,lambda_home,lambda_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,diff_home,diff_draw,diff_away,model_pred_home,model_pred_away,model_prediction,model_expected_pts,model_decision_margin,model_second_pred_home,model_second_pred_away,model_second_prediction,model_second_expected_pts,model_points,blend00_pred_home,blend00_pred_away,blend00_prediction,blend00_expected_pts,blend00_decision_margin,blend00_points,blend00_second_prediction,blend00_second_pred_home,blend00_second_pred_away,blend00_second_expected_pts,blend005_pred_home,blend005_pred_away,blend005_prediction,blend005_expected_pts,blend005_decision_margin,blend005_points,blend005_second_prediction,blend005_second_pred_home,blend005_second_pred_away,blend005_second_expected_pts,blend01_pred_home,blend01_pred_away,blend01_prediction,blend01_expected_pts,blend01_decision_margin,blend01_points,blend01_second_prediction,blend01_second_pred_home,blend01_second_pred_away,blend01_second_expected_pts,blend015_pred_home,blend015_pred_away,blend015_prediction,blend015_expected_pts,blend015_decision_margin,blend015_points,blend015_second_prediction,blend015_second_pred_home,blend015_second_pred_away,blend015_second_expected_pts,blend02_pred_home,blend02_pred_away,blend02_prediction,blend02_expected_pts,blend02_decision_margin,blend02_points,blend02_second_prediction,blend02_second_pred_home,blend02_second_pred_away,blend02_second_expected_pts,blend025_pred_home,blend025_pred_away,blend025_prediction,blend025_expected_pts,blend025_decision_margin,blend025_points,blend025_second_prediction,blend025_second_pred_home,blend025_second_pred_away,blend025_second_expected_pts,blend03_pred_home,blend03_pred_away,blend03_prediction,blend03_expected_pts,blend03_decision_margin,blend03_points,blend03_second_prediction,blend03_second_pred_home,blend03_second_pred_away,blend03_second_expected_pts,blend035_pred_home,blend035_pred_away,blend035_prediction,blend035_expected_pts,blend035_decision_margin,blend035_points,blend035_second_prediction,blend035_second_pred_home,blend035_second_pred_away,blend035_second_expected_pts,blend04_pred_home,blend04_pred_away,blend04_prediction,blend04_expected_pts,blend04_decision_margin,blend04_points,blend04_second_prediction,blend04_second_pred_home,blend04_second_pred_away,blend04_second_expected_pts,blend045_pred_home,blend045_pred_away,blend045_prediction,blend045_expected_pts,blend045_decision_margin,blend045_points,blend045_second_prediction,blend045_second_pred_home,blend045_second_pred_away,blend045_second_expected_pts,blend05_pred_home,blend05_pred_away,blend05_prediction,blend05_expected_pts,blend05_decision_margin,blend05_points,blend05_second_prediction,blend05_second_pred_home,blend05_second_pred_away,blend05_second_expected_pts,blend055_pred_home,blend055_pred_away,blend055_prediction,blend055_expected_pts,blend055_decision_margin,blend055_points,blend055_second_prediction,blend055_second_pred_home,blend055_second_pred_away,blend055_second_expected_pts,blend06_pred_home,blend06_pred_away,blend06_prediction,blend06_expected_pts,blend06_decision_margin,blend06_points,blend06_second_prediction,blend06_second_pred_home,blend06_second_pred_away,blend06_second_expected_pts,blend065_pred_home,blend065_pred_away,blend065_prediction,blend065_expected_pts,blend065_decision_margin,blend065_points,blend065_second_prediction,blend065_second_pred_home,blend065_second_pred_away,blend065_second_expected_pts,blend07_pred_home,blend07_pred_away,blend07_prediction,blend07_expected_pts,blend07_decision_margin,blend07_points,blend07_second_prediction,blend07_second_pred_home,blend07_second_pred_away,blend07_second_expected_pts,blend075_pred_home,blend075_pred_away,blend075_prediction,blend075_expected_pts,blend075_decision_margin,blend075_points,blend075_second_prediction,blend075_second_pred_home,blend075_second_pred_away,blend075_second_expected_pts,blend08_pred_home,blend08_pred_away,blend08_prediction,blend08_expected_pts,blend08_decision_margin,blend08_points,blend08_second_prediction,blend08_second_pred_home,blend08_second_pred_away,blend08_second_expected_pts,blend085_pred_home,blend085_pred_away,blend085_prediction,blend085_expected_pts,blend085_decision_margin,blend085_points,blend085_second_prediction,blend085_second_pred_home,blend085_second_pred_away,blend085_second_expected_pts,blend09_pred_home,blend09_pred_away,blend09_prediction,blend09_expected_pts,blend09_decision_margin,blend09_points,blend09_second_prediction,blend09_second_pred_home,blend09_second_pred_away,blend09_second_expected_pts,blend095_pred_home,blend095_pred_away,blend095_prediction,blend095_expected_pts,blend095_decision_margin,blend095_points,blend095_second_prediction,blend095_second_pred_home,blend095_second_pred_away,blend095_second_expected_pts,blend10_pred_home,blend10_pred_away,blend10_prediction,blend10_expected_pts,blend10_decision_margin,blend10_points,blend10_second_prediction,blend10_second_pred_home,blend10_second_pred_away,blend10_second_expected_pts
2014,2014-06-15T19:00:00-03:00,G,11,Argentina,Bosnia and Herzegovina,2,1,0.673892,0.180978,0.14513,2.45,1.0652,0.745564,0.167797,0.086639,0.071672,home,home,False,-0.071672,0.013181,0.058491,2,1,2-1,0.950772,0.005816,2,0,2-0,0.944956,3,2,1,2-1,1.055891,0.006459,3,2-0,2,0,1.049432,2,1,2-1,1.050816,0.006428,3,2-0,2,0,1.044388,2,1,2-1,1.045741,0.006397,3,2-0,2,0,1.039343,2,1,2-1,1.040665,0.006366,3,2-0,2,0,1.034299,2,1,2-1,1.03559,0.006335,3,2-0,2,0,1.029255,2,1,2-1,1.030515,0.006304,3,2-0,2,0,1.024211,2,1,2-1,1.02544,0.006273,3,2-0,2,0,1.019167,2,1,2-1,1.020365,0.006242,3,2-0,2,0,1.014123,2,1,2-1,1.015289,0.006211,3,2-0,2,0,1.009078,2,1,2-1,1.010214,0.00618,3,2-0,2,0,1.004034,2,1,2-1,1.005139,0.006149,3,2-0,2,0,0.99899,2,1,2-1,1.000064,0.006118,3,2-0,2,0,0.993946,2,1,2-1,0.994989,0.006087,3,2-0,2,0,0.988902,2,1,2-1,0.989913,0.006056,3,2-0,2,0,0.983858,2,1,2-1,0.984838,0.006025,3,2-0,2,0,0.978813,2,1,2-1,0.979763,0.005994,3,2-0,2,0,0.973769,2,1,2-1,0.974688,0.005963,3,2-0,2,0,0.968725,2,1,2-1,0.969612,0.005931,3,2-0,2,0,0.963681,2,1,2-1,0.964537,0.0059,3,2-0,2,0,0.958637,2,1,2-1,0.959462,0.005869,3,2-0,2,0,0.953593,2,1,2-1,0.954387,0.005838,3,2-0,2,0,0.948548
2014,2014-06-16T13:00:00-03:00,G,12,Germany,Portugal,4,0,0.396637,0.24818,0.355183,1.5657,1.4707,0.466838,0.272418,0.260743,0.09444,home,home,False,-0.070201,-0.024238,0.09444,2,1,2-1,0.628406,0.027699,2,0,2-0,0.600707,1,2,1,2-1,0.739906,0.032613,1,2-0,2,0,0.707292,2,1,2-1,0.734342,0.032368,1,2-0,2,0,0.701974,2,1,2-1,0.728779,0.032123,1,2-0,2,0,0.696656,2,1,2-1,0.723216,0.031878,1,2-0,2,0,0.691338,2,1,2-1,0.717653,0.031632,1,2-0,2,0,0.68602,2,1,2-1,0.712089,0.031387,1,2-0,2,0,0.680702,2,1,2-1,0.706526,0.031142,1,2-0,2,0,0.675384,2,1,2-1,0.700963,0.030897,1,2-0,2,0,0.670066,2,1,2-1,0.6954,0.030652,1,2-0,2,0,0.664748,2,1,2-1,0.689837,0.030406,1,2-0,2,0,0.65943,2,1,2-1,0.684273,0.030161,1,2-0,2,0,0.654112,2,1,2-1,0.67871,0.029916,1,2-0,2,0,0.648794,2,1,2-1,0.673147,0.029671,1,2-0,2,0,0.643476,2,1,2-1,0.667584,0.029426,1,2-0,2,0,0.638158,2,1,2-1,0.662021,0.02918,1,2-0,2,0,0.63284,2,1,2-1,0.656457,0.028935,1,2-0,2,0,0.627522,2,1,2-1,0.650894,0.02869,1,2-0,2,0,0.622204,2,1,2-1,0.645331,0.028445,1,2-0,2,0,0.616886,2,1,2-1,0.639768,0.0282,1,2-0,2,0,0.611568,2,1,2-1,0.634205,0.027954,1,2-0,2,0,0.60625,2,1,2-1,0.628641,0.027709,1,2-0,2,0,0.600932
2014,2014-06-16T16:00:00-03:00,G,13,Iran,Nigeria,0,0,0.300198,0.284397,0.415406,1.0674,1.3044,0.196298,0.277254,0.526448,0.111043,away,away,False,0.1039,0.007142,-0.111043,1,2,1-2,0.66422,0.005352,0,2,0-2,0.658869,0,1,2,1-2,0.841843,0.006783,0,0-2,0,2,0.83506,1,2,1-2,0.832965,0.006711,0,0-2,0,2,0.826254,1,2,1-2,0.824086,0.00664,0,0-2,0,2,0.817447,1,2,1-2,0.815208,0.006568,0,0-2,0,2,0.80864,1,2,1-2,0.806329,0.006497,0,0-2,0,2,0.799833,1,2,1-2,0.797451,0.006425,0,0-2,0,2,0.791026,1,2,1-2,0.788573,0.006353,0,0-2,0,2,0.782219,1,2,1-2,0.779694,0.006282,0,0-2,0,2,0.773412,1,2,1-2,0.770816,0.00621,0,0-2,0,2,0.764605,1,2,1-2,0.761937,0.006139,0,0-2,0,2,0.755799,1,2,1-2,0.753059,0.006067,0,0-2,0,2,0.746992,1,2,1-2,0.744181,0.005996,0,0-2,0,2,0.738185,1,2,1-2,0.735302,0.005924,0,0-2,0,2,0.729378,1,2,1-2,0.726424,0.005853,0,0-2,0,2,0.720571,1,2,1-2,0.717545,0.005781,0,0-2,0,2,0.711764,1,2,1-2,0.708667,0.00571,0,0-2,0,2,0.702957,1,2,1-2,0.699789,0.005638,0,0-2,0,2,0.69415,1,2,1-2,0.69091,0.005567,0,0-2,0,2,0.685343,1,2,1-2,0.682032,0.005495,0,0-2,0,2,0.676537,1,2,1-2,0.673153,0.005424,0,0-2,0,2,0.66773,1,2,1-2,0.664275,0.005352,0,0-2,0,2,0.658923
2014,2014-06-16T19:00:00-03:00,G,14,Ghana,United States,1,2,0.373736,0.277729,0.348535,1.2795,1.2266,0.398313,0.281322,0.320364,0.02817,home,home,False,-0.024577,-0.003593,0.02817,2,1,2-1,0.60432,0.015132,2,0,2-0,0.589188,0,2,1,2-1,0.644126,0.016128,0,2-0,2,0,0.627997,2,1,2-1,0.642139,0.016079,0,2-0,2,0,0.62606,2,1,2-1,0.640151,0.016029,0,2-0,2,0,0.624122,2,1,2-1,0.638164,0.015979,0,2-0,2,0,0.622185,2,1,2-1,0.636177,0.015929,0,2-0,2,0,0.620247,2,1,2-1,0.63419,0.01588,0,2-0,2,0,0.61831,2,1,2-1,0.632202,0.01583,0,2-0,2,0,0.616373,2,1,2-1,0.630215,0.01578,0,2-0,2,0,0.614435,2,1,2-1,0.628228,0.01573,0,2-0,2,0,0.612498,2,1,2-1,0.626241,0.015681,0,2-0,2,0,0.61056,2,1,2-1,0.624253,0.015631,0,2-0,2,0,0.608623,2,1,2-1,0.622266,0.015581,0,2-0,2,0,0.606685,2,1,2-1,0.620279,0.015531,0,2-0,2,0,0.604748,2,1,2-1,0.618292,0.015482,0,2-0,2,0,0.60281,2,1,2-1,0.616304,0.015432,0,2-0,2,0,0.600873,2,1,2-1,0.614317,0.015382,0,2-0,2,0,0.598935,2,1,2-1,0.61233,0.015332,0,2-0,2,0,0.596998,2,1,2-1,0.610343,0.015283,0,2-0,2,0,0.59506,2,1,2-1,0.608355,0.015233,0,2-0,2,0,0.593123,2,1,2-1,0.606368,0.015183,0,2-0,2,0,0.591185,2,1,2-1,0.604381,0.015133,0,2-0,2,0,0.589248
2014,2014-06-17T13:00:00-03:00,G,15,Belgium,Algeria,2,1,0.569765,0.236591,0.193644,1.8045,0.9551,0.72819,0.182031,0.089779,0.158425,home,home,False,-0.158425,0.05456,0.103864,2,0,2-0,0.874072,0.00463,2,1,2-1,0.869442,2,2,0,2-0,1.117756,0.005921,2,2-1,2,1,1.111835,2,0,2-0,1.105597,0.005856,2,2-1,2,1,1.099741,2,0,2-0,1.093438,0.005792,2,2-1,2,1,1.087646,2,0,2-0,1.081279,0.005727,2,2-1,2,1,1.075552,2,0,2-0,1.06912,0.005663,2,2-1,2,1,1.063457,2,0,2-0,1.056961,0.005599,2,2-1,2,1,1.051363,2,0,2-0,1.044802,0.005534,2,2-1,2,1,1.039268,2,0,2-0,1.032643,0.00547,2,2-1,2,1,1.027174,2,0,2-0,1.020484,0.005405,2,2-1,2,1,1.015079,2,0,2-0,1.008325,0.005341,2,2-1,2,1,1.002984,2,0,2-0,0.996167,0.005277,2,2-1,2,1,0.99089,2,0,2-0,0.984008,0.005212,2,2-1,2,1,0.978795,2,0,2-0,0.971849,0.005148,2,2-1,2,1,0.966701,2,0,2-0,0.95969,0.005083,2,2-1,2,1,0.954606,2,0,2-0,0.947531,0.005019,2,2-1,2,1,0.942512,2,0,2-0,0.935372,0.004955,2,2-1,2,1,0.930417,2,0,2-0,0.923213,0.00489,2,2-1,2,1,0.918323,2,0,2-0,0.911054,0.004826,2,2-1,2,1,0.906228,2,0,2-0,0.898895,0.004761,2,2-1,2,1,0.894134,2,0,2-0,0.886736,0.004697,2,2-1,2,1,0.882039,2,0,2-0,0.874577,0.004633,2,2-1,2,1,0.869945
2014,2014-06-17T16:00:00-03:00,G,16,Brazil,Mexico,0,0,0.678073,0.193376,0.128551,2.1936,0.8445,0.726551,0.176869,0.096581,0.048477,home,home,False,-0.048477,0.016507,0.03197,2,0,2-0,1.004742,0.01793,2,1,2-1,0.986813,0,2,0,2-0,1.078673,0.019249,0,2-1,2,1,1.059424,2,0,2-0,1.075075,0.019185,0,2-1,2,1,1.05589,2,0,2-0,1.071476,0.01912,0,2-1,2,1,1.052356,2,0,2-0,1.067877,0.019056,0,2-1,2,1,1.048821,2,0,2-0,1.064279,0.018992,0,2-1,2,1,1.045287,2,0,2-0,1.06068,0.018928,0,2-1,2,1,1.041753,2,0,2-0,1.057082,0.018863,0,2-1,2,1,1.038218,2,0,2-0,1.053483,0.018799,0,2-1,2,1,1.034684,2,0,2-0,1.049884,0.018735,0,2-1,2,1,1.031149,2,0,2-0,1.046286,0.018671,0,2-1,2,1,1.027615,2,0,2-0,1.042687,0.018607,0,2-1,2,1,1.024081,2,0,2-0,1.039089,0.018542,0,2-1,2,1,1.020546,2,0,2-0,1.03549,0.018478,0,2-1,2,1,1.017012,2,0,2-0,1.031891,0.018414,0,2-1,2,1,1.013478,2,0,2-0,1.028293,0.01835,0,2-1,2,1,1.009943,2,0,2-0,1.024694,0.018286,0,2-1,2,1,1.006409,2,0,2-0,1.021096,0.018221,0,2-1,2,1,1.002874,2,0,2-0,1.017497,0.018157,0,2-1,2,1,0.99934,2,0,2-0,1.013899,0.018093,0,2-1,2,1,0.995806,2,0,2-0,1.0103,0.018029,0,2-1,2,1,0.992271,2,0,2-0,1.006701,0.017964,0,2-1,2,1,0.988737
2014,2014-06-17T18:00:00-04:00,G,17,Russia,South Korea,1,1,0.57167,0.247951,0.180379,1.6815,0.8321,0.52936,0.266707,0.203933,0.042309,home,home,False,0.042309,-0.018756,-0.023554,2,0,2-0,0.895682,0.019227,2,1,2-1,0.876455,0,2,0,2-0,0.829694,0.017811,0,2-1,2,1,0.811884,2,0,2-0,0.83301,0.017882,0,2-1,2,1,0.815128,2,0,2-0,0.836325,0.017953,0,2-1,2,1,0.818373,2,0,2-0,0.839641,0.018024,0,2-1,2,1,0.821617,2,0,2-0,0.842957,0.018095,0,2-1,2,1,0.824862,2,0,2-0,0.846273,0.018166,0,2-1,2,1,0.828106,2,0,2-0,0.849588,0.018238,0,2-1,2,1,0.831351,2,0,2-0,0.852904,0.018309,0,2-1,2,1,0.834595,2,0,2-0,0.85622,0.01838,0,2-1,2,1,0.83784,2,0,2-0,0.859535,0.018451,0,2-1,2,1,0.841084,2,0,2-0,0.862851,0.018522,0,2-1,2,1,0.844329,2,0,2-0,0.866167,0.018594,0,2-1,2,1,0.847573,2,0,2-0,0.869482,0.018665,0,2-1,2,1,0.850818,2,0,2-0,0.872798,0.018736,0,2-1,2,1,0.854062,2,0,2-0,0.876114,0.018807,0,2-1,2,1,0.857307,2,0,2-0,0.879429,0.018878,0,2-1,2,1,0.860551,2,0,2-0,0.882745,0.018949,0,2-1,2,1,0.863796,2,0,2-0,0.886061,0.019021,0,2-1,2,1,0.86704,2,0,2-0,0.889377,0.019092,0,2-1,2,1,0.870285,2,0,2-0,0.892692,0.019163,0,2-1,2,1,0.873529,2,0,2-0,0.896008,0.019234,0,2-1,2,1,0.876774
2014,2014-06-18T13:00:00-03:00,G,18,Australia,Netherlands,2,3,0.135722,0.20866,0.655618,0.8,2.0228,0.068398,0.142832,0.78877,0.133153,away,away,False,0.067325,0.065828,-0.133153,0,2,0-2,0.995344,0.024326,1,2,1-2,0.971018,1,0,2,0-2,1.198907,0.0293,1,1-2,1,2,1.169606,0,2,0-2,1.188787,0.029053,1,1-2,1,2,1.159734,0,2,0-2,1.178668,0.028806,1,1-2,1,2,1.149862,0,2,0-2,1.168549,0.028559,1,1-2,1,2,1.13999,0,2,0-2,1.158429,0.028311,1,1-2,1,2,1.130118,0,2,0-2,1.14831,0.028064,1,1-2,1,2,1.120246,0,2,0-2,1.13819,0.027817,1,1-2,1,2,1.110374,0,2,0-2,1.128071,0.027569,1,1-2,1,2,1.100502,0,2,0-2,1.117952,0.027322,1,1-2,1,2,1.09063,0,2,0-2,1.107832,0.027075,1,1-2,1,2,1.080758,0,2,0-2,1.097713,0.026827,1,1-2,1,2,1.070886,0,2,0-2,1.087593,0.02658,1,1-2,1,2,1.061013,0,2,0-2,1.077474,0.026333,1,1-2,1,2,1.051141,0,2,0-2,1.067355,0.026085,1,1-2,1,2,1.041269,0,2,0-2,1.057235,0.025838,1,1-2,1,2,1.031397,0,2,0-2,1.047116,0.025591,1,1-2,1,2,1.021525,0,2,0-2,1.036997,0.025343,1,1-2,1,2,1.011653,0,2,0-2,1.026877,0.025096,1,1-2,1,2,1.001781,0,2,0-2,1.016758,0.024849,1,1-2,1,2,0.991909,0,2,0-2,1.006638,0.024602,1,1-2,1,2,0.982037,0,2,0-2,0.996519,0.024354,1,1-2,1,2,0.972165
2014,2014-06-18T16:00:00-03:00,G,19,Spain,Chile,0,2,0.594173,0.23905,0.166777,1.7543,0.8117,0.619213,0.213407,0.16738,0.025643,home,home,False,-0.02504,0.025643,-0.000603,2,0,2-0,0.926347,0.022262,2,1,2-1,0.904086,0,2,0,2-0,0.965848,0.023211,0,2-1,2,1,0.942637,2,0,2-0,0.963895,0.023164,0,2-1,2,1,0.940731,2,0,2-0,0.961942,0.023117,0,2-1,2,1,0.938825,2,0,2-0,0.959989,0.02307,0,2-1,2,1,0.936919,2,0,2-0,0.958036,0.023023,0,2-1,2,1,0.935013,2,0,2-0,0.956083,0.022976,0,2-1,2,1,0.933107,2,0,2-0,0.954131,0.022929,0,2-1,2,1,0.931201,2,0,2-0,0.952178,0.022883,0,2-1,2,1,0.929295,2,0,2-0,0.950225,0.022836,0,2-1,2,1,0.927389,2,0,2-0,0.948272,0.022789,0,2-1,2,1,0.925483,2,0,2-0,0.946319,0.022742,0,2-1,2,1,0.923577,2,0,2-0,0.944366,0.022695,0,2-1,2,1,0.921671,2,0,2-0,0.942413,0.022648,0,2-1,2,1,0.919765,2,0,2-0,0.94046,0.022601,0,2-1,2,1,0.917859,2,0,2-0,0.938508,0.022554,0,2-1,2,1,0.915954,2,0,2-0,0.936555,0.022507,0,2-1,2,1,0.914048,2,0,2-0,0.934602,0.02246,0,2-1,2,1,0.912142,2,0,2-0,0.932649,0.022413,0,2-1,2,1,0.910236,2,0,2-0,0.930696,0.022366,0,2-1,2,1,0.90833,2,0,2-0,0.928743,0.022319,0,2-1,2,1,0.906424,2,0,2-0,0.92679,0.022272,0,2-1,2,1,0.904518
2014,2014-06-18T18:00:00-04:00,G,20,Cameroon,Croatia,0,4,0.271624,0.27203,0.456346,1.0532,1.4433,0.169635,0.242646,0.587718,0.131372,away,away,False,0.101989,0.029384,-0.131372,1,2,1-2,0.722796,0.004568,0,2,0-2,0.718227,1,1,2,1-2,0.931009,0.005884,1,0-2,0,2,0.925125,1,2,1-2,0.920604,0.005819,1,0-2,0,2,0.914785,1,2,1-2,0.910198,0.005753,1,0-2,0,2,0.904446,1,2,1-2,0.899793,0.005687,1,0-2,0,2,0.894106,1,2,1-2,0.889388,0.005621,1,0-2,0,2,0.883766,1,2,1-2,0.878982,0.005555,1,0-2,0,2,0.873427,1,2,1-2,0.868577,0.00549,1,0-2,0,2,0.863087,1,2,1-2,0.858171,0.005424,1,0-2,0,2,0.852747,1,2,1-2,0.847766,0.005358,1,0-2,0,2,0.842408,1,2,1-2,0.837361,0.005292,1,0-2,0,2,0.832068,1,2,1-2,0.826955,0.005227,1,0-2,0,2,0.821729,1,2,1-2,0.81655,0.005161,1,0-2,0,2,0.811389,1,2,1-2,0.806144,0.005095,1,0-2,0,2,0.801049,1,2,1-2,0.795739,0.005029,1,0-2,0,2,0.79071,1,2,1-2,0.785334,0.004964,1,0-2,0,2,0.78037,1,2,1-2,0.774928,0.004898,1,0-2,0,2,0.77003,1,2,1-2,0.764523,0.004832,1,0-2,0,2,0.759691,1,2,1-2,0.754117,0.004766,1,0-2,0,2,0.749351,1,2,1-2,0.743712,0.0047,1,0-2,0,2,0.739011,1,2,1-2,0.733306,0.004635,1,0-2,0,2,0.728672,1,2,1-2,0.722901,0.004569,1,0-2,0,2,0.718332
2014,2014-06-19T13:00:00-03:00,G,21,Colombia,Ivory Coast,2,1,0.431352,0.269267,0.29938,1.4367,1.1543,0.478524,0.272293,0.249183,0.050197,home,home,False,-0.047171,-0.003026,0.050197,2,1,2-1,0.687192,0.011938,2,0,2-0,0.675254,3,2,1,2-1,0.762459,0.013245,3,2-0,2,0,0.749214,2,1,2-1,0.758701,0.01318,3,2-0,2,0,0.745521,2,1,2-1,0.754943,0.013115,3,2-0,2,0,0.741829,2,1,2-1,0.751185,0.013049,3,2-0,2,0,0.738136,2,1,2-1,0.747427,0.012984,3,2-0,2,0,0.734443,2,1,2-1,0.743669,0.012919,3,2-0,2,0,0.73075,2,1,2-1,0.739911,0.012853,3,2-0,2,0,0.727058,2,1,2-1,0.736153,0.012788,3,2-0,2,0,0.723365,2,1,2-1,0.732395,0.012723,3,2-0,2,0,0.719672,2,1,2-1,0.728637,0.012658,3,2-0,2,0,0.715979,2,1,2-1,0.724879,0.012592,3,2-0,2,0,0.712287,2,1,2-1,0.721121,0.012527,3,2-0,2,0,0.708594,2,1,2-1,0.717363,0.012462,3,2-0,2,0,0.704901,2,1,2-1,0.713605,0.012396,3,2-0,2,0,0.701208,2,1,2-1,0.709847,0.012331,3,2-0,2,0,0.697515,2,1,2-1,0.706089,0.012266,3,2-0,2,0,0.693823,2,1,2-1,0.702331,0.012201,3,2-0,2,0,0.69013,2,1,2-1,0.698573,0.012135,3,2-0,2,0,0.686437,2,1,2-1,0.694814,0.01207,3,2-0,2,0,0.682744,2,1,2-1,0.691056,0.012005,3,2-0,2,0,0.679052,2,1,2-1,0.687298,0.011939,3,2-0,2,0,0.675359
2014,2014-06-19T16:00:00-03:00,G,22,Uruguay,England,2,1,0.326578,0.257651,0.415771,1.3139,1.5119,0.253604,0.25431,0.492086,0.076315,away,away,False,0.072973,0.003341,-0.076315,1,2,1-2,0.66138,0.021261,0,2,0-2,0.640119,0,1,2,1-2,0.78297,0.02517,0,0-2,0,2,0.7578,1,2,1-2,0.776898,0.024974,0,0-2,0,2,0.751924,1,2,1-2,0.770827,0.024779,0,0-2,0,2,0.746048,1,2,1-2,0.764756,0.024584,0,0-2,0,2,0.740172,1,2,1-2,0.758684,0.024389,0,0-2,0,2,0.734296,1,2,1-2,0.752613,0.024194,0,0-2,0,2,0.728419,1,2,1-2,0.746542,0.023999,0,0-2,0,2,0.722543,1,2,1-2,0.740471,0.023803,0,0-2,0,2,0.716667,1,2,1-2,0.734399,0.023608,0,0-2,0,2,0.710791,1,2,1-2,0.728328,0.023413,0,0-2,0,2,0.704915,1,2,1-2,0.722257,0.023218,0,0-2,0,2,0.699039,1,2,1-2,0.716185,0.023023,0,0-2,0,2,0.693163,1,2,1-2,0.710114,0.022828,0,0-2,0,2,0.687287,1,2,1-2,0.704043,0.022632,0,0-2,0,2,0.68141,1,2,1-2,0.697971,0.022437,0,0-2,0,2,0.675534,1,2,1-2,0.6919,0.022242,0,0-2,0,2,0.669658,1,2,1-2,0.685829,0.022047,0,0-2,0,2,0.663782,1,2,1-2,0.679758,0.021852,0,0-2,0,2,0.657906,1,2,1-2,0.673686,0.021657,0,0-2,0,2,0.65203,1,2,1-2,0.667615,0.021461,0,0-2,0,2,0.646154,1,2,1-2,0.661544,0.021266,0,0-2,0,2,0.640278
2014,2014-06-19T19:00:00-03:00,G,23,Japan,Greece,0,0,0.346345,0.289742,0.363913,1.1481,1.1839,0.403586,0.285115,0.311299,0.057241,away,home,True,-0.057241,0.004627,0.052614,1,2,1-2,0.588193,0.002792,0,1,0-1,0.5854,0,2,1,2-1,0.65475,0.001127,0,1-0,1,0,0.653623,2,1,2-1,0.650107,0.001119,0,1-0,1,0,0.648987,2,1,2-1,0.645464,0.001111,0,1-0,1,0,0.644352,2,1,2-1,0.64082,0.001103,0,1-0,1,0,0.639717,2,1,2-1,0.636177,0.001095,0,1-0,1,0,0.635082,2,1,2-1,0.631534,0.001087,0,1-0,1,0,0.630447,2,1,2-1,0.626891,0.001079,0,1-0,1,0,0.625811,2,1,2-1,0.622248,0.001071,0,1-0,1,0,0.621176,2,1,2-1,0.617604,0.001063,0,1-0,1,0,0.616541,2,1,2-1,0.612961,0.001055,0,1-0,1,0,0.611906,2,1,2-1,0.608318,0.001047,0,1-0,1,0,0.607271,2,1,2-1,0.603675,0.001039,0,1-0,1,0,0.602635,2,1,2-1,0.599032,0.001031,0,1-0,1,0,0.598,2,1,2-1,0.594388,0.001023,0,1-0,1,0,0.593365,2,1,2-1,0.589745,0.001015,0,1-0,1,0,0.58873,2,1,2-1,0.585102,0.001007,0,1-0,1,0,0.584095,2,1,2-1,0.580459,0.000999,0,1-0,1,0,0.579459,2,1,2-1,0.575816,0.000344,0,1-2,1,2,0.575472,1,2,1-2,0.579724,0.002752,0,0-1,0,1,0.576972,1,2,1-2,0.583976,0.002772,0,0-1,0,1,0.581204,1,2,1-2,0.588229,0.002792,0,0-1,0,1,0.585436
2014,2014-06-20T13:00:00-03:00,G,24,Italy,Costa Rica,0,1,0.575378,0.24379,0.180832,1.7213,0.8548,0.62394,0.236289,0.139771,0.048561,home,home,False,-0.048561,0.007501,0.04106,2,0,2-0,0.896841,0.016357,2,1,2-1,0.880484,0,2,0,2-0,0.972945,0.017745,0,2-1,2,1,0.955201,2,0,2-0,0.969159,0.017676,0,2-1,2,1,0.951484,2,0,2-0,0.965373,0.017607,0,2-1,2,1,0.947767,2,0,2-0,0.961587,0.017537,0,2-1,2,1,0.944049,2,0,2-0,0.957801,0.017468,0,2-1,2,1,0.940332,2,0,2-0,0.954014,0.017399,0,2-1,2,1,0.936615,2,0,2-0,0.950228,0.01733,0,2-1,2,1,0.932898,2,0,2-0,0.946442,0.017261,0,2-1,2,1,0.929181,2,0,2-0,0.942656,0.017192,0,2-1,2,1,0.925463,2,0,2-0,0.938869,0.017123,0,2-1,2,1,0.921746,2,0,2-0,0.935083,0.017054,0,2-1,2,1,0.918029,2,0,2-0,0.931297,0.016985,0,2-1,2,1,0.914312,2,0,2-0,0.927511,0.016916,0,2-1,2,1,0.910595,2,0,2-0,0.923724,0.016847,0,2-1,2,1,0.906878,2,0,2-0,0.919938,0.016778,0,2-1,2,1,0.90316,2,0,2-0,0.916152,0.016709,0,2-1,2,1,0.899443,2,0,2-0,0.912366,0.01664,0,2-1,2,1,0.895726,2,0,2-0,0.908579,0.016571,0,2-1,2,1,0.892009,2,0,2-0,0.904793,0.016502,0,2-1,2,1,0.888292,2,0,2-0,0.901007,0.016433,0,2-1,2,1,0.884574,2,0,2-0,0.897221,0.016364,0,2-1,2,1,0.880857
